Bat_specie,Plan_genus,Latitude,Longitude,Reference
Sturnira_lilium,Passiflora,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Artibeus_jamaicensis,Piper,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_oporaphilum,Piper,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_erythromos,Piper,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_lilium,Piper,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_erythromos,Randia,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Artibeus_jamaicensis,Solanum,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_erythromos,Solanum,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_lilium,Solanum,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_oporaphilum,Solanum,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_lilium,Urera,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Artibeus_jamaicensis,Urera,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
Sturnira_erythromos,Urera,-24.033,-65.116,"38. Sánchez, M., Giannini, N., Barquez, R. (2012). Bat frugivory in two subtropical rain forest of Northern Argentina: testing hypotheses of fruit selection in the Neotropics. Mammalian Biology, 77:22-31"
